SQ_CANDIDATO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;SG_UF;SG_PARTIDO;NM_PARTIDO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL;VR_DESPESA_TOTAL;POPULACAO;CUSTO_POR_VOTO;CUSTO_POR_HABITANTE
50001643058;3510;JOSÉ ANTÔNIO CARDOSO FILHO;CARDOSO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;880;0.0;14136417;0.0;0.0
50001643063;3507;RAIMUNDO BORGES DOS SANTOS;PASTOR RAIMUNDO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;714;0.0;14136417;0.0;0.0
50001643044;3500;HAROLDO DOS SANTOS CONCEIÇÃO;HAROLDO SANTOS;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;641;0.0;14136417;0.0;0.0
50001643028;3538;RAIMUNDO ALVES SILVA;SARGENTO RAIMUNDO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;1567;0.0;14136417;0.0;0.0
50001643059;3519;ROSENEIDE DOS SANTOS CONCEIÇÃO;ROSE SANTOS;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;6;0.0;14136417;0.0;0.0
50001643032;3577;JOSENILSON OLIVEIRA ALMEIDA;PR. JOSENILSON ALMEIDA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;427;1.83;14136417;0.004285714285714286;1.2945288753154354e-07
50001643048;3530;ROMILDO CLEMENTE DOS SANTOS;MICHAEL FRIEND JACKSON ;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;58;0.0;14136417;0.0;0.0
50001643050;3556;LEONARDO FEITOSA DE CARVALHO MELLO;S1 FEITOSA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;43;0.0;14136417;0.0;0.0
50001725463;3508;JAQUELINE CRUZ SOUZA DO NASCIMENTO;JACKIE TEQUILA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;4;0.0;14136417;0.0;0.0
50001643053;3535;SARA DE ALMEIDA SOUZA SILVA;BISPA SARA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;481;0.0;14136417;0.0;0.0
50001643061;3520;PAULO SERGIO OLIVEIRA DOS SANTOS;SERGINHO POCOTHÁ;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;635;0.0;14136417;0.0;0.0
50001643031;3545;FLÁVIO SANTOS ARAÚJO;FLAVIO ARAUJO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;53;0.0;14136417;0.0;0.0
50001643040;3566;JERLANE GUILHERME DOS SANTOS;JEW;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;112;75.0;14136417;0.6696428571428571;5.305446210309161e-06
50001643047;3512;LINSMAR SANTANA DE OLIVEIRA;LINS OLIVEIRA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;149;537.11;14136417;3.604765100671141;3.799477618692205e-05
50001643036;3599;EDVALDO RIBEIRO PORTO FILHO;EDVALDO PORTO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;864;500.0;14136417;0.5787037037037037;3.5369641402061075e-05
50001643039;3569;EDUARDO AUGUSTO MENESES NUNES;EDUARDO NUNES;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;81;0.0;14136417;0.0;0.0
50001643051;3533;AURO MACEDO BISPO;DR AURO BISPO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;692;0.0;14136417;0.0;0.0
50001643042;3517;ESMERALDA SILVEIRA SOARES;ESMERALDA SOARES;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;86;0.0;14136417;0.0;0.0
50001643049;3588;MARCO ANTONIO DAMASCENO MARINO;MARCO MARINO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;147;0.0;14136417;0.0;0.0
50001643065;3518;EMILE DA SILVA GUERRA;EMILE GUERRA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;73;0.0;14136417;0.0;0.0
50001643030;3502;MAURICIO GOMES DA SILVA;MAURICIO GOHMES;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;981;3070.04;14136417;3.129500509683996;0.00021717242777996714
50001643062;3596;JAQUELINE DE SOUZA BISPO;JAQUELINE SOUZA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;215;0.0;14136417;0.0;0.0
50001643041;3565;IGOR DA SILVA BATISTA;IGOR CORRERIA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;75;0.0;14136417;0.0;0.0
50001643052;3503;CARLOS ALBERTO BULLOS CERQUEIRA;CARLOS BULLOS;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;240;0.0;14136417;0.0;0.0
50001643056;3527;AILTON DE JESUS COSTA;AILTON LABAREDA;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;229;0.0;14136417;0.0;0.0
50001643046;3555;ELIZIO ARAUJO BATISTA;ELIZIO O GORDO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;737;0.0;14136417;0.0;0.0
50001736639;3511;ALICELMO PEREIRA SILVA;ALICELMO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;262;0.0;14136417;0.0;0.0
50001643057;3590;ADRIANA DE JESUS SANTOS;ADRIANA TECNICA DE ENFERMAGEM;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;206;0.0;14136417;0.0;0.0
50001643038;3523;JOSE EMILIO ABADE DE SOUZA;ABADE DO QUEBRA QUEIXO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;377;0.0;14136417;0.0;0.0
50001643055;3568;JOCELMA CAMILO DE SOUZA;JOCELMA CAMILO;BA;PMB;Partido da Mulher Brasileira;NÃO ELEITO;8;0.0;14136417;0.0;0.0
180001618283;1818;PEDRO ADONIAS DE SALES JUNIOR;PEDRO ADONIAS;PI;REDE;Rede Sustentabilidade;NÃO ELEITO;139;16666.67;3269200;119.90410071942445;0.005098088217300868
180001738237;1899;LUZINETE DA CONCEIÇÃO VIANA LIMA;LUH VIANA;PI;REDE;Rede Sustentabilidade;NÃO ELEITO;26;15000.0;3269200;576.9230769230769;0.004588278477915086
180001618282;1800;CARLOS ALBERTO PEREIRA DA SILVA;CARLOS ALBERTO;PI;REDE;Rede Sustentabilidade;NÃO ELEITO;353;16664.0;3269200;47.20679886685552;0.0050972715037318
20001653834;5000;JOSÉ WELLISON DE LIMA LIRA;PROFESSOR WELLISON LIMA;AL;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;368;61126.0;3127511;166.10326086956522;0.019544615510544965
20001653832;5044;LUIZ GALDINO DA SILVA;PROFESSOR LUIZ GALDINO;AL;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;600;24052.75;3127511;40.087916666666665;0.007690700368439951
20001653836;5020;ALYCIA EDUARDA OLIVEIRA DA SILVA;ALYCIA BANCADA NEGRA;AL;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;3519;69662.0;3127511;19.795964762716682;0.02227394244176919
20001653835;5055;ANA CRISTINA GONZAGA PEREIRA;ANINHA DE BACUCA;AL;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;62;25473.35;3127511;410.8604838709677;0.008144927387945238
20001653833;5050;MARIA CLARA CORREIA VASCONCELOS;CLARINHA DO MTST;AL;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;210;25402.5;3127511;120.96428571428571;0.008122273590724382
240001647326;7777;OSVALDO OLAVIO MAFRA;OSVALDO MAFRA;SC;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;4729;1099992.8599999999;7609601;232.60580672446602;0.1445532899819583
180001714174;2088;NAYANE DANIELE SALAZAR COSTA;NAYANE SALAZAR;PI;PSC;Partido Social Cristão;NÃO ELEITO;9;0.0;3269200;0.0;0.0
180001714176;2027;ANTÔNIA CRISLÂNIA SILVA DOS SANTOS;CRIS SILVA;PI;PSC;Partido Social Cristão;NÃO ELEITO;101;0.0;3269200;0.0;0.0
180001714180;2025;ANA MIRELLE RODRIGUES RIBEIRO;ANA MIRELLE;PI;PSC;Partido Social Cristão;NÃO ELEITO;510;2090.0;3269200;4.098039215686274;0.0006393001345895021
180001714171;2002;ALECXANDRO CASTELO BRANCO GOMES;LÉO CASTELLO;PI;PSC;Partido Social Cristão;NÃO ELEITO;435;500.0;3269200;1.1494252873563218;0.00015294261593050288
180001714179;2020;FRANCISCO DAS CHAGAS PEREIRA DA COSTA;CHAGAS COSTA;PI;PSC;Partido Social Cristão;NÃO ELEITO;168;0.0;3269200;0.0;0.0
180001714181;2030;ELIOENAI ALVES DE ARAÚJO;ELI ARAÚJO;PI;PSC;Partido Social Cristão;NÃO ELEITO;17;0.0;3269200;0.0;0.0
180001714177;2022;MARIA DO DESTERRO DOS ANJOS SOARES;MARIA SOARES;PI;PSC;Partido Social Cristão;NÃO ELEITO;127;0.0;3269200;0.0;0.0
180001714173;2011;BRENO VELOSO RIBEIRO;BRENO VELOSO;PI;PSC;Partido Social Cristão;NÃO ELEITO;314;0.0;3269200;0.0;0.0
60001603469;1213;ANTONIO IDILVAN DE LIMA ALENCAR;IDILVAN;CE;PDT;Partido Democrático Trabalhista;ELEITO POR QP;187433;1420419.06;8791688;7.578276290727887;0.1615638612289244
60001603485;1233;MARCOS ROBÉRIO RIBEIRO MONTEIRO;ROBÉRIO MONTEIRO;CE;PDT;Partido Democrático Trabalhista;ELEITO POR QP;151030;1212794.36;8791688;8.030155333377476;0.13794783891330084
60001603484;1234;ANDRÉ PEIXOTO FIGUEIREDO LIMA;ANDRÉ FIGUEIREDO;CE;PDT;Partido Democrático Trabalhista;ELEITO POR QP;111886;1358691.16;8791688;12.14353145165615;0.15454269532767767
60001603470;1221;CARLOS MAURO BENEVIDES FILHO;MAURO FILHO;CE;PDT;Partido Democrático Trabalhista;ELEITO POR QP;135038;1525066.79;8791688;11.293612094373437;0.1734668916822344
220001596860;2012;EDINAMAR MACHADO THOMAS;PROFESSORA EDINAMAR;RO;PSC;Partido Social Cristão;NÃO ELEITO;394;41111.11;1581016;104.34291878172588;0.02600296897691105
20001621225;7022;GERALDO CARDOSO DE OLIVEIRA;GERALDO CARDOSO;AL;AVANTE;AVANTE;NÃO ELEITO;387;29955.0;3127511;77.40310077519379;0.009577903962607966
20001621222;7044;LERIDA LOBO GOMES VITORINO;LERIDA LOBO;AL;AVANTE;AVANTE;NÃO ELEITO;1842;37250.0;3127511;20.222584147665582;0.011910429731502144
20001621220;7090;TALES AZEVEDO FERREIRA;DELEGADO TALES;AL;AVANTE;AVANTE;NÃO ELEITO;599;33689.0;3127511;56.242070116861434;0.010771824623478542
20001621228;7033;ALDAIR GONÇALVES DA FONSECA;ALDAIR A FORÇA DA GENTE;AL;AVANTE;AVANTE;NÃO ELEITO;1077;39995.1;3127511;37.135654596100274;0.012788156460520842
20001621227;7012;CAIO LIMA DOS SANTOS;CAIO LIMA;AL;AVANTE;AVANTE;NÃO ELEITO;535;34525.0;3127511;64.53271028037383;0.011039129838392255
20001737729;7070;LINDOMAR FERREIRA DE QUEIROZ;LINDOMAR DA DEFESA CIVIL;AL;AVANTE;AVANTE;NÃO ELEITO;258;4000.0;3127511;15.503875968992247;0.001278972320161304
20001621224;7055;DEIVIDY CARLOS SANTOS FERREIRA;COLETIVO PELA EDUCAÇÃO;AL;AVANTE;AVANTE;NÃO ELEITO;217;130000.0;3127511;599.0783410138249;0.04156660040524238
20001621223;7011;CLAUDIA GUEDES DA SILVA;CLAUDIA GUEDES;AL;AVANTE;AVANTE;NÃO ELEITO;728;101909.52;3127511;139.9856043956044;0.03258486381023121
20001621226;7077;DANUBIA KARLA DA SILVA BARBOSA;DANUBIA BARBOSA;AL;AVANTE;AVANTE;NÃO ELEITO;881;21212.5;3127511;24.077752553916003;0.0067825500853554155
130001598352;3033;WARLEY DE ARAÚJO MÓL;WARLEY MÓL;MG;NOVO;Partido Novo;NÃO ELEITO;2095;73007.89;20538718;34.848634844868734;0.0035546468869186477
130001598353;3038;ANA MARIA SOARES VALENTINI;ANA VALENTINI;MG;NOVO;Partido Novo;NÃO ELEITO;13861;658623.82;20538718;47.51632782627516;0.032067426019481836
130001598348;3011;BELISA AZEVEDO DE OLIVEIRA;BELISA OLIVEIRA;MG;NOVO;Partido Novo;NÃO ELEITO;1664;25983.41;20538718;15.615030048076923;0.0012650940530952322
130001598371;3077;RODRIGO RIBEIRO PIGNATON;RODRIGO PIGNATON;MG;NOVO;Partido Novo;NÃO ELEITO;1111;104681.65000000001;20538718;94.22290729072908;0.005096795720161308
130001598374;3060;NEILL GONDIM BALIZA ROCHA E LIMA;NEILL ROCHA;MG;NOVO;Partido Novo;NÃO ELEITO;365;54666.33;20538718;149.77076712328767;0.0026616232814531075
130001728573;3052;FLÁVIA FIUZA BOTELHO;FLÁVIA FIUZA;MG;NOVO;Partido Novo;NÃO ELEITO;646;52958.9;20538718;81.9797213622291;0.0025784910236364314
130001598346;3007;BRUNO CESAR NASCIMENTO DE MELO;BRUNO CÉSAR;MG;NOVO;Partido Novo;NÃO ELEITO;495;52992.13;20538718;107.05480808080807;0.002580108943508548
130001598350;3099;ANDREA LARA BOSCARRIOL GONÇALVES MOREIRA;ANDREA LARA;MG;NOVO;Partido Novo;NÃO ELEITO;995;60334.04;20538718;60.63722613065327;0.0029375757532675603
130001598355;3000;CARLOS EDUARDO AMARAL PEREIRA DA SILVA;DR CARLOS EDUARDO AMARAL;MG;NOVO;Partido Novo;NÃO ELEITO;11264;342256.41;20538718;30.384979580965908;0.016663961694201167
130001598356;3027;CRISTIANO DA SILVA KLEIN;CRISTIANO KLEIN;MG;NOVO;Partido Novo;NÃO ELEITO;325;52905.25;20538718;162.78538461538463;0.0025758788839692916
130001598357;3002;DENNYS GARCIA XAVIER;PROF. DENNYS XAVIER;MG;NOVO;Partido Novo;NÃO ELEITO;10734;92358.53;20538718;8.604297559157816;0.004496801114850499
130001598358;3004;DÓRIS CAMARGO MARTINS DE ANDRADE;DÓRIS ANDRADE;MG;NOVO;Partido Novo;NÃO ELEITO;2374;81242.82;20538718;34.221912384161755;0.003955593528281561
130001598360;3020;MÁRCIA MARIA PINHEIRO DOS SANTOS;MÁRCIA PINHEIRO;MG;NOVO;Partido Novo;NÃO ELEITO;2561;47981.37;20538718;18.7354041390082;0.002336142401877274
130001598349;3015;BERNARDO LUIZ FORNACIARI RAMOS;DR. BERNARDO RAMOS;MG;NOVO;Partido Novo;NÃO ELEITO;10371;632835.71;20538718;61.019738694436406;0.030811840836414424
130001598347;3040;ALESSANDRO RIBEIRO FERNANDES;ALESSANDRO FERNANDES;MG;NOVO;Partido Novo;NÃO ELEITO;2177;58795.58;20538718;27.007615985300873;0.0028626703964677834
130001598351;3023;VANDEIR LUCIO MOTTA;VANDEIR MOTTA;MG;NOVO;Partido Novo;NÃO ELEITO;1558;51665.81;20538718;33.161623876765084;0.002515532371592034
130001598354;3070;APOLO CARVALHO FERREIRA;APOLO;MG;NOVO;Partido Novo;NÃO ELEITO;2283;70190.0;20538718;30.744634253175647;0.0034174479634025844
130001598369;3030;RICHARD CRISOSTOMO BORGES MACIEL;RICHARD MACIEL;MG;NOVO;Partido Novo;NÃO ELEITO;3944;55897.07;20538718;14.17268509127789;0.002721546203614072
130001598370;3025;RODRIGO ANTÔNIO DE PAIVA;RODRIGO PAIVA;MG;NOVO;Partido Novo;NÃO ELEITO;7697;134330.53;20538718;17.45232298298038;0.006540356121545658
90001675163;5008;ALESSANDRA DE ABREU MINADAKIS BARBOSA;ALESSANDRA MINADAKIS;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;1137;30244.5;7055228;26.600263852242744;0.0042868210637558414
90001675165;5011;DOUGLAS RODRIGUES CARVALHO;DOUGLAS CARVALHO ;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;246;20600.0;7055228;83.73983739837398;0.002919820592615859
90001675160;5050;DANIELA DE FATIMA DIAS;DANIELA DIAS MULHERES VIRÃO;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;408;24120.22;7055228;59.11818627450981;0.003418772575457519
90001675156;5000;MARIANA DE OLIVEIRA LOPES BARBOSA;MARIANA LOPES;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;1719;29091.75;7055228;16.923647469458988;0.004123431588603515
90001675161;5055;SILVIA REGINA BRANDÃO SALIM;SILVIA MANDATA COLETIVA;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;352;22881.35;7055228;65.00383522727272;0.003243176549361693
90001675159;5060;ALESSANDRO ROCHA DE OLIVEIRA;ROCHA;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;118;19434.53;7055228;164.69940677966102;0.0027546281991170235
90001675162;5024;MARCO AURELIO DE OLIVEIRA;MARCO AURELIO;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;265;21101.38;7055228;79.62784905660378;0.0029908856241074
90001675164;5014;KARINA MARQUES DE SOUSA;KARINA MARQUES;GO;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;609;24620.22;7055228;40.42729064039409;0.003489642007317127
180001714175;2033;MARCOS ANTÔNIO MOURÃO ALBUQUERQUE;MARCOS MOURÃO;PI;PSC;Partido Social Cristão;NÃO ELEITO;80;0.0;3269200;0.0;0.0
240001647324;7703;CARLOS HENRIQUE DE MELO;HENRIQUE HARMONIA;SC;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;453;40000.0;7609601;88.30022075055187;0.0052565173916477356
240001647330;7799;TAISE BODEMÜLLER;PROFESSORA TAISE;SC;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;750;169966.5;7609601;226.622;0.02233579658118737
240001647336;7702;IVACI SILVEIRA;IVACI SILVEIRA;SC;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;119;120000.0;7609601;1008.4033613445379;0.015769552174943205
240001647333;7722;MANOEL DA SILVA GUIMARÃES;FARINHEIRA;SC;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;941;50000.0;7609601;53.13496280552604;0.006570646739559669
180001714178;2000;ANTONIO MARCOS DA CUNHA E SILVA;MARQUINHOS SANTA CRUZ;PI;PSC;Partido Social Cristão;NÃO ELEITO;381;0.0;3269200;0.0;0.0
180001714172;2019;ALMY COELHO ANDRADE FILHO;ALMY ANDRADE;PI;PSC;Partido Social Cristão;NÃO ELEITO;212;0.0;3269200;0.0;0.0
250001726562;7095;MARIA LÚCIA BRESSANE CRUZ;MARIA LÚCIA BRESSANE;SP;AVANTE;AVANTE;NÃO ELEITO;291;10000.0;44420459;34.36426116838488;0.0002251214918783257
250001622050;7014;CARLOS ANDRÉ FURTADO;ANDRÉ BOKINHA;SP;AVANTE;AVANTE;NÃO ELEITO;2205;0.0;44420459;0.0;0.0
250001737234;7024;CARLOS ALBERTO ADÃO;CARLOS ADÃO;SP;AVANTE;AVANTE;NÃO ELEITO;359;18662.35;44420459;51.984261838440105;0.00042012960739554715
250001726489;7065;ROSANGELA DA SILVA BATISTA;ROSANGELA SILVA;SP;AVANTE;AVANTE;NÃO ELEITO;434;10000.0;44420459;23.04147465437788;0.0002251214918783257
250001622081;7075;ALESSANDRO AZEVEDO DOS SANTOS;ALESSANDRO AZEVEDO;SP;AVANTE;AVANTE;NÃO ELEITO;3085;0.0;44420459;0.0;0.0
250001622073;7058;ROGÉRIO BATTISTETTI MARTINS RODRIGUES;ROGÉRIO RODRIGUES;SP;AVANTE;AVANTE;NÃO ELEITO;440;20951.41;44420459;47.61684090909091;0.0004716612676154472
110001719642;1234;ROBERTINO FRANCISCO SOBRINHO;ROBERTINO DA FARMÁCIA;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1138;18500.0;3658813;16.25659050966608;0.005056284647507265
110001719643;1280;AMARANTHA TATYS PEREIRA PINTO;AMARANTHA TATYS;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;580;18499.65;3658813;31.89594827586207;0.005056188988067988
110001719647;1221;WAGNER JOSÉ DOS SANTOS;SARGENTO WAGNER;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;261;18500.0;3658813;70.88122605363985;0.005056284647507265
110001719646;1242;JESSICA FERNANDA FERREIRA DA SILVA;JESSICA FERNANDA;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;136;17935.33;3658813;131.87742647058826;0.004901953174431162
110001719648;1255;MARCELO TERRA DE ALMEIDA;MARCELO TERRA;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;145;18500.0;3658813;127.58620689655173;0.005056284647507265
110001719644;1212;VINICIUS MODOLO TEIXEIRA;PROFESSOR VINICIUS;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1000;22405.0;3658813;22.405;0.006123570677156772
110001719645;1225;LUCIO WA ANE TEROWA A;LUCIO XAVANTE;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;3191;8243.35;3658813;2.5833124412409902;0.0022530121107583252
110001732473;1216;MARA RUBIA GARCIA BADAN;MARA BADAN;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;82;18172.0;3658813;221.609756097561;0.00496663808727038
110001719641;1200;RODRIGO OLIVEIRA DA SILVA;RODRIGO OLIVEIRA;MT;PDT;Partido Democrático Trabalhista;NÃO ELEITO;306;6986.0;3658813;22.830065359477125;0.001909362407972203
120001718590;9064;AIRTON FARIAS DA CONCEIÇÃO;CAPITÃO AIRTON;MS;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;359;11180.0;2756700;31.142061281337046;0.004055573693183879
120001718588;9090;JOELSON SEBASTIÃO BALEJO DE ARRUDA;TENENTE BALEJO DE ARRUDA;MS;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;551;0.0;2756700;0.0;0.0
120001718589;9000;RAUNI TARTARI GUIMARÃES;RAUNI GUIMARÃES;MS;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;1154;901.38;2756700;0.7810918544194108;0.0003269779083687017
120001718591;9099;RAQUEL DE OLIVEIRA VONSOSKI;RAQUEL VONSOSKI;MS;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;111;0.0;2756700;0.0;0.0
150001737746;3560;JOSÉ FERREIRA;JOTA FERREIRA;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;129;0.0;3974495;0.0;0.0
150001723465;3512;MARILIA DOS SANTOS GOMES;MARILIA GOMES;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;77;0.0;3974495;0.0;0.0
150001737750;3550;SAULO PORTO DE OLIVEIRA;SAULO PORTO LAMPIÃO;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;59;0.0;3974495;0.0;0.0
150001737747;3522;ROSE EMANUELE RAMOS SOARES;ROSE EMANUELE;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;56;0.0;3974495;0.0;0.0
150001737748;3555;JOSÉ EDSON AZEVEDO ALVES;EDSON ALVES;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;55;0.0;3974495;0.0;0.0
150001737751;3590;ADAILTO BARROS DE SOUZA;ADAILTO BARROS;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;43;0.0;3974495;0.0;0.0
150001723467;3544;ANTONIO GALDINO DA SILVA NETO;SILVA NETO;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;306;0.0;3974495;0.0;0.0
150001723470;3567;MANUELA MOISES DE SANTANA;MANUELA SANTANA;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;35;0.0;3974495;0.0;0.0
150001723466;3570;PEDRO PONTES DE ALCÂNTARA;PEDRO ABELHINHA PONTE ALCÂNTAR;PB;PMB;Partido da Mulher Brasileira;NÃO ELEITO;33;0.0;3974495;0.0;0.0
100001603111;2200;JOSÉ LOURENÇO BONFIM JÚNIOR;JÚNIOR LOURENÇO;MA;PL;Partido Liberal;ELEITO POR QP;93123;552710.0;6775152;5.935268408449041;0.08157898154904863
100001603114;2222;JOSIMAR CUNHA RODRIGUES;JOSIMAR MARANHÃOZINHO;MA;PL;Partido Liberal;ELEITO POR QP;158360;1311567.96;6775152;8.28219222025764;0.19358502362751417
100001603115;2233;MARIA DEUSDETE LIMA CUNHA RODRIGUES;DETINHA;MA;PL;Partido Liberal;ELEITO POR QP;161206;1131812.75;6775152;7.0209095815292235;0.16705348455650884
240001614303;2088;EVALDO JOÃO JUNCKES;PUPO;SC;PSC;Partido Social Cristão;NÃO ELEITO;1509;48300.03;7609601;32.00797216699801;0.006347248692802684
240001614308;2022;PATRÍCIA KLEIN;PATRÍCIA KLEIN;SC;PSC;Partido Social Cristão;NÃO ELEITO;2280;50000.0;7609601;21.92982456140351;0.006570646739559669
240001614313;2023;GAMALIEL BORGES;GAMA BORGES;SC;PSC;Partido Social Cristão;NÃO ELEITO;577;20298.02;7609601;35.17854419410745;0.0026674223786503394
240001614302;2078;ANA PAULA SCHUTZ SANTANA;ANA PAULA SCHUTZ;SC;PSC;Partido Social Cristão;NÃO ELEITO;376;20000.0;7609601;53.191489361702125;0.0026282586958238678
240001614301;2010;DIRLEY CORRÊA NUNES;DIRLEY;SC;PSC;Partido Social Cristão;NÃO ELEITO;1658;47849.5;7609601;28.859770808202654;0.006288043223291208
240001614311;2067;MERI NELSA LIESCH BRUNO;MERI LIESCH BRUNO;SC;PSC;Partido Social Cristão;NÃO ELEITO;290;20000.0;7609601;68.96551724137932;0.0026282586958238678
240001614312;2030;JAIME EVARISTO;JAIME EVARISTO;SC;PSC;Partido Social Cristão;NÃO ELEITO;3701;12000.0;7609601;3.242366927857336;0.0015769552174943206
240001614304;2007;FRANCISCO NURMBERG;FRANCISCO NURMBERG;SC;PSC;Partido Social Cristão;NÃO ELEITO;421;35000.0;7609601;83.1353919239905;0.004599452717691768
240001614307;2055;JOSÉ NILO VALLE;MAESTRO NILO;SC;PSC;Partido Social Cristão;NÃO ELEITO;608;14950.0;7609601;24.588815789473685;0.001964623375128341
240001614316;2002;CARLOS EDUARDO PRADO COSTA;DR. CARLOS COSTA;SC;PSC;Partido Social Cristão;NÃO ELEITO;2656;29827.6;7609601;11.23027108433735;0.0039197324537778
240001614310;2021;LEONICE LIMA SILVA;LEONICE GEMAQUE;SC;PSC;Partido Social Cristão;NÃO ELEITO;325;44839.42;7609601;137.96744615384614;0.005892479776534933
240001614309;2013;MARA REGINA DOS SANTOS;MARA REGINA;SC;PSC;Partido Social Cristão;NÃO ELEITO;519;19720.0;7609601;37.99614643545279;0.0025914630740823336
240001614305;2020;MARCELO WERNER;MARCELO WERNER;SC;PSC;Partido Social Cristão;NÃO ELEITO;23026;327452.97;7609601;14.221009728133414;0.0430315557937926
240001614306;2000;RONEI JOSÉ DE SOUZA;RONEI SOUZA;SC;PSC;Partido Social Cristão;NÃO ELEITO;560;46641.65;7609601;83.28866071428571;0.006129316110003665
90001648110;1331;ADRIANA SAUTHIER ACCORSI;DELEGADA ADRIANA ACCORSI;GO;PT;Partido dos Trabalhadores;ELEITO POR QP;96714;1114759.0;7055228;11.526345720371404;0.15800467398077
240001614314;2099;JUCIMAR MATEUS KRAICZK;JUCIMAR;SC;PSC;Partido Social Cristão;NÃO ELEITO;148;30000.0;7609601;202.7027027027027;0.003942388043735801
220001612156;1033;WENCESLAU RUIZ LINHARES NETO;DR WENCESLAU RUIZ;RO;REPUBLICANOS;REPUBLICANOS;NÃO ELEITO;8492;349181.75;1581016;41.118906029203956;0.2208590868150607
220001612154;1000;LAURO FRANCIELE SILVA LOPES;DR LAURO;RO;REPUBLICANOS;REPUBLICANOS;NÃO ELEITO;4284;326243.51;1581016;76.1539472455649;0.20635054294200691
